first,avgTail
0.0004798599999844555,0.00021136146031743746
0.00043417900008080323,0.00023858325396809555
0.0004667990000370992,0.00018871161904869603
0.00040849100003015337,0.00019851926984099718
0.00045757899999898655,0.00020021909523844472
0.0003558880000582576,0.0002443167460323965
0.0004200809999019839,0.0002280800793645511
0.00040694199992685753,0.00019313209523961488
0.0003974180001478089,0.0002085016825413544
0.0004133739998906094,0.00019547838095359255
0.000539283999842155,0.00020646890476157189
0.00041736900016076106,0.00019388612698397387
0.00043508399994607316,0.00025440488888855885
0.0003963750000366417,0.00020036560317387896
0.0004532119999112183,0.00022281544444547127
0.0004791090000253462,0.00019781907936371608
0.0005371889999423729,0.0002231728095242914
0.0004111410000859905,0.0002464753015879574
0.0004337279999617749,0.00021987211111413745
0.0004217210000660998,0.00020453098412482568
0.0004609589998381125,0.00020835200000022717
0.00048693300004742923,0.00019840550793387158
0.00044703200001094956,0.00018245038095229243
0.00043023899979743874,0.00026613676190540974
0.0004588059996422089,0.0002274632539656378
0.0003820279998762999,0.0001864265396862821
0.0004798830000254384,0.0002240329365035688
0.0004300680002415902,0.00018963055555061494
0.0004885840003225894,0.00023155958730231284
0.00041804500006037415,0.00028197711110676337
0.0005001129998163378,0.00019100768253742394
0.0004905069999949774,0.00022852220634319117
