first,avgTail
0.0019017280001207837,0.0008648133968260178
0.0013362710001274536,0.0008588896666662462
0.0012765850001414947,0.0008814308888874606
0.0013029529995947087,0.0008747018412736546
0.0013128919999871869,0.0008582074920663477
0.0012866429997302475,0.0008805940952365673
0.0012810329999410897,0.0008792190634873501
0.0013250810002318758,0.0008618526984185063
0.0013281950000418874,0.0008590011587344519
0.0012816440003007301,0.0008770176666638733
0.0012763839999934135,0.0008795992698362661
0.0012781089999407413,0.0008751950793642512
0.0012756840001202363,0.0008748072539616721
0.0013705449996450625,0.0009001405079389871
0.0012642919996324053,0.0008772675238134748
0.0012796249998245912,0.0008775190000007916
0.001312930000040069,0.0008588848571427719
0.0012906360002489237,0.0008745363333334339
0.0012777409997397626,0.0008703837619043678
0.001287092999973538,0.0008719160476190039
0.00127315700001418,0.0008708046507958248
0.0013299480001478514,0.0008564775396893859
0.0013081429997328087,0.0008511605079360062
0.0012738629998239048,0.0008736807619012354
0.0012724480002361815,0.0008683671269806389
0.0013317839998308045,0.0008556309047644535
0.0013165220002520073,0.0008505606984178326
0.0012839279997933772,0.0008756223968241159
0.0012728359997709049,0.0008706503968275524
0.0012781850000465056,0.0008721542380953906
0.001279711999814026,0.0008737582222223979
0.0012835569996241247,0.0008728785396886538
