first,avgTail,first,avgTail,first,avgTail
0.00021760999879916199,0.00020848027592909444,0.0002073299983749166,0.0002115709373771068,0.00034882500040112063,0.0003190231702511801
0.00019249900287832133,0.00018758451271758445,0.0002307739996467717,0.00021158763992159543,0.0002778689995466266,0.00030597623678504303
0.00019082200014963746,0.00018769633072345708,0.00022061799973016605,0.0002152844246555714,0.0003042349999304861,0.0003111067573392286
0.00019658400196931325,0.00018766598042606198,0.0002059379985439591,0.00021665341486859795,0.00030223499925341457,0.000296255041090038
0.00019608599905041046,0.0001879068630131931,0.00020596300237230025,0.00021318948727643068,0.0003012729976035189,0.0003079176379602704
0.00020791799761354923,0.0001881680371853297,0.0002212350009358488,0.00021661777495001735,0.00030118700306047685,0.0003081428532321425
0.00019342099767527543,0.000188056618396016,0.0002698070020414889,0.00021993148727897225,0.00026609199994709343,0.0003013973424661428
0.0002274270009365864,0.00020383794324768938,0.0003397010004846379,0.0002465212700551685,0.00030368499938049354,0.0003026937260262854
0.00022558799901162274,0.000187554227006772,0.0002554790007707197,0.00021450757729632274,0.0003007160012202803,0.00030461851271604544
0.00019622200125013478,0.00018819050684462142,0.00020578300245688297,0.00021496138356403,0.00031590499929734506,0.000312881913896579
0.00019349499780219048,0.00018771722113686056,0.00021941999875707552,0.00021415165557565693,0.0002705939987208694,0.0002727114677046122
0.0001855690024967771,0.00018749471428681534,0.00021649900008924305,0.00021785991976309638,0.0002843180009222124,0.0002954197142893652
0.00019311800133436918,0.00019562211350256252,0.00025855300191324204,0.000233601432482686,0.0003641820003394969,0.0002787905479472066
0.00019640200116555206,0.00018858160077933216,0.00022072400315664709,0.0002165095166316545,0.0003437949999351986,0.00030904285322926956
0.0004460240015760064,0.00035184621526139796,0.00022988600176176988,0.00021215395889962146,0.00039073399966582656,0.00033964674950656145
0.00018481899678590707,0.0001876078512700258,0.00024908900013542734,0.0002147939804314459,0.0003913349974027369,0.0003141095616417657
0.00018740800078376196,0.00018769586692743483,0.00019609599985415116,0.0002106068493214476,0.00032925300183705986,0.0003341550391393854
0.00019872800476150587,0.00019599452838103457,0.00020816799951717257,0.0002144509843426917,0.00030082400189712644,0.00030239278864611663
0.0001851839988376014,0.0001877552504955842,0.00022207100118976086,0.00021033478278446662,0.00032242300221696496,0.000324988735822866
0.00019560600048862398,0.00018762440900017604,0.0002327089969185181,0.00021584081800288653,0.00030816099751973525,0.00030991017221623063
0.00019959299970651045,0.0001876236692730724,0.0002494310028851032,0.0002521184794512512,0.00030788999720243737,0.00029595786693197023
0.0004038619954371825,0.00021762172407605056,0.0002611579984659329,0.00021283736399720275,0.0002912859999923967,0.00029955295889550425
0.00018501500017009676,0.00018755257533591626,0.00024128099903464317,0.0002621407671298453,0.0002960999991046265,0.00029746887279554125
0.0002228599987574853,0.00019491554990045383,0.00022515000455314294,0.00022044776321011514,0.000270076998276636,0.00027216489628069433
0.00018526799976825714,0.0001874880547921853,0.0002519289992051199,0.00021240914481625493,0.0003111729965894483,0.0003218270058750718
0.00022257299860939384,0.00020848187084463306,0.00026511699979892,0.00024462076517242534,0.0003025959958904423,0.00031126897847357367
0.00019601900567067787,0.0001891745224951834,0.00022600700322072953,0.00021518700977800134,0.0002761669966275804,0.00027426190999174334
0.00022537900076713413,0.00021512534639318775,0.0002676029980648309,0.0002507402446072452,0.00031518300238531083,0.0003086359080299917
0.00019358300050953403,0.0001876234403153455,0.00021761099924333394,0.0002188271330703695,0.0003135650040348992,0.00030249498630536685
0.0002019120001932606,0.00018780836985579104,0.00025173700123559684,0.00021388878865411721,0.0004984429979231209,0.0003437313228899589
0.00019374399562366307,0.00018767950490061028,0.0002486140001565218,0.00021681502347694958,0.0002956649987027049,0.0003018572328867593
0.00018568700033938512,0.00018751517221502005,0.0002414230038993992,0.00023678063404796018,0.00032193299557548016,0.00030561786889027505
