first,avgTail,first,avgTail,first,avgTail
0.0001860189986473415,0.00018781627005781958,0.00020934499843860976,0.00021087252446361443,0.0002847799987648614,0.000320558324854328
0.00018499400175642222,0.0001875783052791977,0.00026427299962961115,0.00024849270058829073,0.00028717999884975143,0.0002721161467737747
0.00018892300067818724,0.0001875411663424846,0.00020600000061676838,0.00021291719569735559,0.000323345997458091,0.00031916749902262533
0.0002020960018853657,0.00018803611937502523,0.0002835970008163713,0.00021519492367762523,0.0003763470012927428,0.00028666185126750393
0.00018682899826671928,0.0001880299589028737,0.0002176890011469368,0.00021274500586745856,0.0002930850023403764,0.00030037409589154764
0.00042177399882348254,0.0002374633170245466,0.0002547689982748125,0.00021333813894204722,0.00031773600130691193,0.0003131269608588284
0.00044806300138588995,0.00043681885518243903,0.0002619320002850145,0.00022477357534660025,0.0002652039984241128,0.00027363310371569555
0.00047899800119921565,0.0004512772367867471,0.00023549999968963675,0.00023944201761335655,0.00032305900094797835,0.0002983589432534439
0.00018611499763210304,0.00018787322700867262,0.0002604569999675732,0.0002167742211311744,0.00036553500103764236,0.00029457410176215353
0.00020089499957975931,0.00018760383757557574,0.0002514450025046244,0.00023854236007747132,0.00028218400257173926,0.0002814902367952887
0.0004991290006728377,0.0004569416575351595,0.00022104899835539982,0.00020856623092424553,0.00032156599991139956,0.00030167650098295257
0.000281474000075832,0.0002761697103746678,0.00025416700009373017,0.00023949551271768368,0.00033993100078077987,0.0003519141585095658
0.00019427799998084083,0.0001876524481416061,0.00020564699661917984,0.00021340835421121044,0.00030316000265884213,0.00031180461252422833
0.00019321600120747462,0.0001882874285660428,0.0002192699976149015,0.00021735918395322158,0.0003766409972740803,0.00027902634051075266
0.00020268400112399831,0.00018771845205517717,0.00026685400007409044,0.00021084936203633493,0.0002961469981528353,0.00030079860861283094
0.0004561950008792337,0.0004430205401163817,0.00023732299814582802,0.00021183198629883018,0.0002737619979598094,0.0002994375146719615
0.00019926599998143502,0.00018769927593427637,0.00027033099831896834,0.00024131147945207477,0.0003199320017301943,0.00029612935225410046
0.00018776399519992992,0.00018793986497709798,0.0002494410000508651,0.00021645308414065424,0.0003813939983956516,0.0003067045244601293
0.00019241800328018144,0.0001876780332776685,0.0002224850031780079,0.00021406543053711222,0.00032197699329117313,0.00031021168492388146
0.00019494099979056045,0.00018946634832605147,0.00021362800180213526,0.00021276794521046032,0.000268770003458485,0.000280681146763164
0.00043791999632958323,0.0003687573679049186,0.00023728099768050015,0.00021151042270367972,0.0003365500015206635,0.00031055183756555234
0.00024043300072662532,0.00018845515263812715,0.00026008900022134185,0.00021329968883790378,0.00031059799948707223,0.00031466653228861803
0.000493172999995295,0.0004447780645722633,0.0001923989984788932,0.00020865110959026163,0.0003067049983656034,0.0003186780900134907
0.0004395969954202883,0.00042807259492087677,0.00022116900072433054,0.00021427000195941654,0.0002668289962457493,0.0003041787847286271
0.00018497799464967102,0.00018792376909227294,0.00022206099674804136,0.00021197279843336806,0.00039844900311436504,0.00030965369472456933
0.00018529700173530728,0.00019122718394779073,0.00020555400260491297,0.0002098214148798704,0.00038693899841746315,0.00031074753817165844
0.0004482060030568391,0.0004439753170251398,0.0002518819965189323,0.00021552368493909252,0.0003199920029146597,0.0003000833874826006
0.00020156800019321963,0.0001879696223053055,0.00024355600180570036,0.00021534957339494615,0.0002890530013246462,0.0003113470567604928
0.00018629999976838008,0.00018774285323203883,0.00027125500491820276,0.0002167307436393315,0.0002987670013681054,0.00027301865165101807
0.00020469399896683171,0.00018759309784921593,0.0002169639992644079,0.00021545658903385543,0.00028027100051986054,0.00029025250488977404
0.00019812200480373576,0.00018765880430284467,0.00021571099932771176,0.00021690789041113484,0.0002844379996531643,0.0002966436810122617
0.00019225299911340699,0.00018764237378092406,0.0002852969992090948,0.00024136784735649238,0.0002708910033106804,0.0002781336242669087
