first,avgTail
0.0003497149996292137,0.00018787517460406802
0.0003890419998242578,0.0001878278095203328
0.0004433079998307221,0.0002040240476220326
0.0004695100001299579,0.00023417517460320452
0.0004295310000088648,0.0002248436984094345
0.0004326319999563566,0.00019334482540072048
0.0004139700004088809,0.00020530211111777352
0.00038828400010970654,0.00021170980952384916
0.00042903399935312336,0.00019853369842224759
0.0003931150004063966,0.00019236603175014596
0.0004386789996715379,0.00020640750794665932
0.0004417119998834096,0.00020486822221943248
0.0004421210005602916,0.0001975644920729258
0.00046375300007639453,0.00021168806349109335
0.0004265039997335407,0.00020084385714798128
0.00041267300002800766,0.00016726844445194786
0.00044627799979934935,0.0001967722063498167
0.0004615930001818924,0.00019171553968691215
0.00037634999989677453,0.00020712233333416942
0.0003807880002568709,0.0002071439047583789
0.00044722999973600963,0.00025256201586180683
0.0003719200003615697,0.00019833698413080245
0.0003853740008707973,0.00019487819047623946
0.0004149169999436708,0.00019534377777687503
0.0004491700001381105,0.00019912285715113358
0.0004297200002838508,0.00018855009524746232
0.0004202330001135124,0.0002182774920757289
0.00038648300051136175,0.00019626376189758987
0.00043788400034827646,0.00018881463491861867
0.00043653000011545373,0.00019160638096345505
0.0003927020006813109,0.00019114555554609517
0.00042719199973362265,0.00019835174602381552
