first,avgTail,first,avgTail,first,avgTail
0.00019712900029844604,0.00018967539334455332,0.0002370389993302524,0.0002395836144834169,0.00038030699943192303,0.0003770565968689736
0.0001862359968072269,0.0001892609080248362,0.00027043600130127743,0.0002361213737814423,0.00035279299845569767,0.0003442214089974309
0.00018314100088900886,0.00018838265558024467,0.0003505530003167223,0.00023387310763437358,0.0003887450002366677,0.0003774510645769503
0.00019457899907138199,0.00019068687083700821,0.00025526100216666237,0.00023693218590885786,0.00033054999948944896,0.0003431297455966831
0.0001861220007413067,0.00018867478864589832,0.0002854710000974592,0.00023658635029577242,0.00034392999805277213,0.0003443674755409367
0.00019688399697770365,0.0001884332309253655,0.0003276980023656506,0.00023993483366439695,0.00034531799974502064,0.0003434671174129175
0.0001956390005943831,0.00018826564970980317,0.00023961300030350685,0.000252577614482233,0.00036944300154573284,0.0003703997377730535
0.00022357399939210154,0.00018914344031618883,0.0002415369999653194,0.00023743926223167882,0.00038959700032137334,0.00034409286496751173
0.0001889000013761688,0.00018816648336969646,0.0002599559993541334,0.0002585450352237691,0.00037695799983339384,0.0003762219588992978
0.00020001400116598234,0.00018958385518390717,0.00022748199990019202,0.00023690606458028304,0.0003729999989445787,0.00037546862818258804
0.00019670300025609322,0.00019059823287876255,0.00023707599757472053,0.000236138923675981,0.0003293959998700302,0.0003445630861017279
0.0001919189999171067,0.00018950029158671552,0.00023616299949935637,0.00024407447553879933,0.0003447979979682714,0.000368419665360102
0.00018821899720933288,0.00018948948532307599,0.0002262029993289616,0.00023250329158591915,0.00037525399966398254,0.0003625564207402632
0.00025689800168038346,0.00019118683952458864,0.00042226200093864463,0.00026551186105646713,0.0003792509996856097,0.00036349614481045274
0.00020271099856472574,0.00018923982974649187,0.00024019199918257073,0.00023666079451951724,0.0003317720002087299,0.0003436731839519602
0.00019053600044571795,0.00019625201957306455,0.0002271150005981326,0.00024240777495383457,0.0004193800014036242,0.0003617248101740982
0.00018614399959915318,0.0001880380724072174,0.0002867399998649489,0.0002383960489279462,0.0005353669985197484,0.0004137570547883024
0.00018618800095282495,0.0001888310626246456,0.00023698899894952774,0.00023919250685111083,0.0004576680003083311,0.00043780180627212234
0.00019561700173653662,0.00018841516633869793,0.0002428519946988672,0.0002350194716346295,0.0003507110013742931,0.00034669808414172375
0.00019599700317485258,0.0001886784833729032,0.0002666449945536442,0.00023675937377100486,0.00034368100023129955,0.0003524254579348772
0.0001963600007002242,0.00018822554011777712,0.00023846799740567803,0.00023412362035008972,0.0004199329996481538,0.00042578103913266734
0.00018743599503068253,0.00018859224460828582,0.00023824900563340634,0.0002346732759328355,0.0003545400031725876,0.0003465930313169692
0.00025518400070723146,0.0002499972680979317,0.00024121200112858787,0.0002480281624326085,0.00035325499629834667,0.00034622071233590326
0.0001875040034065023,0.00018801006066809735,0.0002390220033703372,0.00023764528767793546,0.00033045899908756837,0.00036572058904513265
0.00019375400006538257,0.00018817561252510592,0.0002855060010915622,0.00023647736790571763,0.00034666399733396247,0.0003439965440323048
0.00020954499632352963,0.00018814833463252104,0.00025595999613869935,0.0002382127534237703,0.0003585199956432916,0.00034619703130086215
0.00018780300160869956,0.00018833157338849917,0.0002266850060550496,0.00023966341682344331,0.0004008469986729324,0.000357106602731354
0.00019719199917744845,0.00018870155381129,0.00026541000261204317,0.0002359298943128909,0.00035075000050710514,0.0003440258082186023
0.00019818400323856622,0.00018805402543552042,0.00036173799890093505,0.0002625644931577897,0.000360296995495446,0.00038169351858729334
0.0001865519952843897,0.00018877906653845097,0.0002652080002008006,0.00023671393933133705,0.00041002400394063443,0.00042055726223105816
0.00019748100021388382,0.00018788899609478694,0.00031600800139131024,0.00023295247945020981,0.00042241800110787153,0.0003792881134981991
0.0002016910002566874,0.00018778883953386946,0.00023626100301044062,0.0002332378414968929,0.0003510839960654266,0.0003456945224995898
