first,avgTail
0.0002847799987648614,0.000320558324854328
0.00028717999884975143,0.0002721161467737747
0.000323345997458091,0.00031916749902262533
0.0003763470012927428,0.00028666185126750393
0.0002930850023403764,0.00030037409589154764
0.00031773600130691193,0.0003131269608588284
0.0002652039984241128,0.00027363310371569555
0.00032305900094797835,0.0002983589432534439
0.00036553500103764236,0.00029457410176215353
0.00028218400257173926,0.0002814902367952887
0.00032156599991139956,0.00030167650098295257
0.00033993100078077987,0.0003519141585095658
0.00030316000265884213,0.00031180461252422833
0.0003766409972740803,0.00027902634051075266
0.0002961469981528353,0.00030079860861283094
0.0002737619979598094,0.0002994375146719615
0.0003199320017301943,0.00029612935225410046
0.0003813939983956516,0.0003067045244601293
0.00032197699329117313,0.00031021168492388146
0.000268770003458485,0.000280681146763164
0.0003365500015206635,0.00031055183756555234
0.00031059799948707223,0.00031466653228861803
0.0003067049983656034,0.0003186780900134907
0.0002668289962457493,0.0003041787847286271
0.00039844900311436504,0.00030965369472456933
0.00038693899841746315,0.00031074753817165844
0.0003199920029146597,0.0003000833874826006
0.0002890530013246462,0.0003113470567604928
0.0002987670013681054,0.00027301865165101807
0.00028027100051986054,0.00029025250488977404
0.0002844379996531643,0.0002966436810122617
0.0002708910033106804,0.0002781336242669087
