simple_conv2d
0.005177718999675562
0.0009240869999302959
0.0009729210000841704
0.0009669759997450456
0.0009609379999346856
0.0015943610001158959
0.0009328299997832801
0.0008719110001038644
0.0008481859999847075
0.0008104559997264005
0.0008389380000153324
0.0007697040000493871
0.0008156130002134887
0.0008276360003947048
0.000882285999978194
0.0008799160000307893
0.0009105740000450169
0.0008947149999585235
0.0011017209999408806
0.0011056819998884748
0.0009869430000435386
0.0012387060000946803
0.001199929999984306
0.0009230659998138435
0.0008937320003497007
0.0008273819998976251
0.0008101990001705417
0.0008202670001082879
0.0009362959999634768
0.000720455999726255
0.0007133989997782919
0.0008331890003319131
0.004836335000163672
0.0007796740001140279
0.0008513170000696846
0.0008418649999839545
0.0008370530003958265
0.0008734490002098028
0.0008174580002560106
0.0008053940000536386
0.0008539230002497789
0.0008534670000699407
0.0009556889999657869
0.0009678900000835711
0.0009315719998994609
0.0008734650000405964
0.0008690290001140966
0.0009197409999615047
0.0008673299998918083
0.0008808790003058675
0.0008759060001466423
0.0009063000002242916
0.0008179189999282244
0.0007426560000567406
0.0009215190002578311
0.0009042759998010297
0.0009213089997501811
0.0008652530000290426
0.0008737269999983255
0.0008696469999449619
0.0010057670001515362
0.0010931070000879117
0.000908594000065932
0.0008570140003030247
0.00501015700001517
0.0007258820000970445
0.0008300609997604624
0.0008501839997734351
0.0008176070000445179
0.0008670180000081018
0.0008921949997784395
0.0008684379999976954
0.0010101249999934225
0.0007544280001638981
0.0008728910001991608
0.00078359700000874
0.001101892999940901
0.0009221440000146686
0.0008547850002287305
0.0008504679999532527
0.0008807920003164327
0.0009563009998601046
0.0008310909997817362
0.0008231510000769049
0.0007917489997453231
0.0008875729999999749
0.0008619659997748386
0.0008469009999316768
0.0009136680000665365
0.0008099300002868404
0.0007457630003955273
0.0009179799999401439
0.0008451430003333371
0.0008434239998678095
0.000812326000414032
0.0009079480000764306
