first,avgTail
0.0006391580000126851,0.0001747174920630699
0.0007765630000449164,0.0001969603015873468
0.0006679200000689889,0.0001761701587311686
0.0006305160000010801,0.00019231241269752655
0.0006758490000038364,0.00016475403174715054
0.0007360500000004322,0.00018708395238162565
0.0005409400000644382,0.00017449171428555898
0.0007098930000211112,0.0001687305238109484
0.0007020999998985644,0.0001902846984122002
0.0006383299999015435,0.0001716738412712388
0.0005478380001022742,0.0001766999999990586
0.0006705399998736539,0.00015117398412719865
0.0007106810001005215,0.0001713222063519049
0.0006486449999556498,0.00018194544444639408
0.0006528619999244256,0.00015753739682536217
0.0007461249999778374,0.00018858969841107503
0.0006141049998404924,0.00017305496825544637
0.0005447160001494922,0.00016847023809373602
0.0007307559999389923,0.0001805153492063659
0.0007466290001048037,0.00018102322222162794
0.0006962419997762481,0.00017491080952534085
0.0006646889999046834,0.00015929873015848567
0.0006828329999279958,0.00016787419047302268
0.0005981960000553954,0.0001817632222203732
0.000514365999833899,0.00015579026984278966
0.0007133870001325704,0.00018501960317691903
0.0007091890001902357,0.00020951495238232527
0.0006399490000603691,0.0001878629841268689
0.0005913899999541172,0.00018309420635078923
0.0005946930000391148,0.0001540990158734949
0.0005430809997051256,0.00016215898412632495
0.0007355580000876216,0.00017427296825911663
